Timestamp,Generated Query
2026-06-12 14:02:53,Pt Ir Ru Rh Pd ORR specific activity fuel cell
2026-06-12 14:02:53,Pd Ru Rh Ir Pt acidic ORR electrocatalyst fuel cell
2026-06-12 14:03:18,MPEA fuel cell anode
2026-06-12 14:03:18,medium-entropy alloy platinum based methanol oxidation reaction fuel cell
2026-06-12 14:03:18,Rh based high entropy alloys ORR fuel cell
2026-06-12 14:03:18,PtNiCoFeCu high entropy alloy formic acid oxidation reaction fuel cell
2026-06-12 14:03:18,Ir based multicomponent alloy acidic ORR fuel cell
2026-06-12 14:03:18,high entropy nanoparticle ORR stability fuel cell
2026-06-12 14:03:18,Ir Ru Rh Pt Pd fuel cell fuel cell performance
2026-06-12 14:03:18,high entropy intermetallic XC-72 supported acidic ORR fuel cell
2026-06-12 14:04:19,Pt based high entropy intermetallic fuel cell
2026-06-12 14:04:19,MPEA nanoparticle HOR fuel cell
2026-06-12 14:04:19,Pt Pd Ru Ni Co high entropy alloy ORR fuel cell
2026-06-12 14:04:19,PtPdCoNiCu HOR fuel cell
2026-06-12 14:04:19,Pt Co Ni Cu Fe ammonia oxidation reaction fuel cell
2026-06-12 14:04:19,Pt Ni multi-principal element alloy acidic oxygen reduction fuel cell
2026-06-12 14:04:19,Pt-Pd-Ru-Rh-Ir carbon supported MOR fuel cell
2026-06-12 14:04:19,PtPdNiCoFe ORR cell voltage fuel cell
2026-06-12 14:06:13,high-entropy alloy formic acid oxidation reaction electrocatalyst fuel cell
2026-06-12 14:06:13,high entropy alloy ethanol oxidation reaction fuel cell
2026-06-12 14:06:13,high-entropy nanoparticle methanol oxidation reaction electrocatalyst fuel cell
2026-06-12 14:06:13,Ir Ru Rh Pt Pd fuel oxidation reaction electrocatalyst fuel cell
2026-06-12 14:06:13,high entropy alloy platinum based oxygen reduction reaction fuel cell
2026-06-12 14:06:13,multi-principal element alloy platinum based alkaline oxygen reduction fuel cell
2026-06-12 14:06:13,high entropy alloy alloy catalyst alkaline oxygen reduction fuel cell
2026-06-12 14:06:13,Pt Fe Co Ni Mn fuel cell MEA performance
2026-06-12 14:06:32,medium-entropy alloy oxygen reduction reaction fuel cell
2026-06-12 14:06:32,multicomponent alloy nanoparticles alkaline ORR fuel cell
2026-06-12 14:06:32,PtPdRuRhIr fuel cell ADT
2026-06-12 14:06:32,Pt Fe Co Ni Mn carbon supported AOR fuel cell
2026-06-12 14:06:32,high entropy electrocatalyst fuel cell fuel cell performance
2026-06-12 14:06:32,PtPdRuRhIr fuel cell electrochemically active surface area
2026-06-12 14:06:32,high entropy electrocatalyst Vulcan supported fuel cell
2026-06-12 14:06:32,Pt Ru Fe Co Ni high entropy alloy FAOR fuel cell
2026-06-12 14:07:44,multicomponent alloy nanosheet fuel cell
2026-06-12 14:07:44,Ru Fe high entropy electrocatalyst acidic oxygen reduction fuel cell
2026-06-12 14:07:44,multi-principal element alloy DEFC catalyst
2026-06-12 14:07:44,multi-principal element alloy nanosheet HOR fuel cell
2026-06-12 14:07:44,Ir Ni high-entropy nanoparticle ethanol oxidation reaction fuel cell
2026-06-12 14:07:44,Ru Co multi-principal element alloy alkaline oxygen reduction fuel cell
2026-06-12 14:07:44,PdRuRhIrPt ORR mass activity fuel cell
2026-06-12 14:07:44,Pd Pt Ni Co Cu FAOR electrocatalyst fuel cell
2026-06-12 14:08:38,PdRuRhIrPt fuel cell power density
2026-06-12 14:08:38,Pt Mn high-entropy alloy fuel oxidation reaction fuel cell
2026-06-12 14:08:38,high entropy nanoparticle XC-72 supported fuel cell
2026-06-12 14:08:38,Ir Co multicomponent alloy HOR fuel cell
2026-06-12 14:08:38,Pt Pd Co Ni Cu high entropy alloy formic acid oxidation reaction fuel cell
2026-06-12 14:08:38,high entropy nanomaterial fuel cell catalyst ethanol oxidation reaction
2026-06-12 14:08:38,Ru based high-entropy nanoparticle fuel oxidation reaction fuel cell
2026-06-12 14:08:38,PtFeCoNiMn carbon supported ethanol oxidation reaction fuel cell
2026-06-12 14:09:47,Ir Co high entropy alloy ORR fuel cell
2026-06-12 14:09:47,Pt-Pd-Ru-Rh-Ir carbon supported ORR fuel cell
2026-06-12 14:09:47,high entropy alloys alcohol oxidation reaction fuel cell
2026-06-12 14:09:47,medium-entropy alloy fuel oxidation reaction fuel cell
2026-06-12 14:09:47,Pt Ir Ru Rh Pd carbon supported EOR fuel cell
2026-06-12 14:09:47,Ru Cr multi principal element alloy methanol oxidation reaction fuel cell
2026-06-12 14:09:47,Pt Ir Ru Rh Pd EOR fuel cell
2026-06-12 14:09:47,MPEA Pt based fuel oxidation reaction fuel cell
2026-06-12 14:10:37,high entropy alloy fuel oxidation reaction electrocatalyst fuel cell
2026-06-12 14:10:37,Pd Pt Ni Co Cu fuel cell fuel cell performance
2026-06-12 14:10:37,high entropy alloys fuel cell half-wave potential
2026-06-12 14:10:37,Pt Pd Co Ni Cu FAOR electrocatalyst fuel cell
2026-06-12 14:10:37,Pd Pt Ni Co Cu fuel cell ECSA
2026-06-12 14:10:37,Rh Co high-entropy alloy methanol oxidation reaction fuel cell
2026-06-12 14:10:37,high entropy alloy DMFC ammonia oxidation reaction
2026-06-12 14:10:37,Rh Sn multimetallic alloy oxygen reduction fuel cell
2026-06-12 14:11:50,medium-entropy alloy PEMFC cell voltage
2026-06-12 14:11:50,PtRuFeCoNi alcohol oxidation reaction fuel cell
2026-06-12 14:11:50,PtIrRuRhPd AOR electrocatalyst fuel cell
2026-06-12 14:11:50,Pt Co Ni Cu Fe high entropy alloy alkaline ORR fuel cell
2026-06-12 14:11:50,Pt-Pd-Ru-Rh-Ir ORR power density fuel cell
2026-06-12 14:11:50,MPEA fuel cell durability
2026-06-12 14:11:50,compositionally complex alloy platinum based MOR fuel cell
2026-06-12 14:11:50,multi principal element alloy carbon supported alkaline ORR fuel cell
2026-06-12 14:12:47,Pd based multicomponent alloy hydrogen oxidation reaction fuel cell
2026-06-12 14:12:47,Rh Mo multi principal element alloy methanol oxidation reaction fuel cell
2026-06-12 14:12:47,multi-principal element alloy platinum based formic acid oxidation reaction fuel cell
2026-06-12 14:12:47,Rh based multicomponent alloy MOR fuel cell
2026-06-12 14:12:47,Pt Ni Co Fe Cu ORR ECSA fuel cell
2026-06-12 14:12:47,multi principal element alloy HOR electrocatalyst fuel cell
2026-06-12 14:12:47,high-entropy alloy alkaline ORR fuel cell
2026-06-12 14:12:47,Pt Pd Ru Rh Ir high entropy alloy acidic ORR fuel cell
2026-06-12 14:13:57,PtPdRuNiCo high entropy alloy HOR fuel cell
2026-06-12 14:13:57,multimetallic alloy Pt based acidic oxygen reduction fuel cell
2026-06-12 14:13:57,multicomponent alloy single phase fuel cell
2026-06-12 14:13:57,Pt Ir Ru Rh Pd acidic oxygen reduction fuel cell
2026-06-12 14:13:57,high-entropy nanoparticle ORR mass activity fuel cell
2026-06-12 14:13:57,Ru based high entropy alloys AOR fuel cell
2026-06-12 14:13:57,high entropy electrocatalyst ORR stability fuel cell
2026-06-12 14:13:57,medium entropy alloy Pt based acidic ORR fuel cell
2026-06-12 14:14:57,Pt Pd Ni Co Fe fuel cell ECSA
2026-06-12 14:14:57,Ir Ru Rh Pt Pd fuel cell single cell performance
2026-06-12 14:14:57,multi-principal element alloy single phase methanol oxidation reaction fuel cell
2026-06-12 14:14:57,IrRuRhPtPd fuel cell ECSA
2026-06-12 14:14:57,high entropy alloy CNT supported fuel cell
2026-06-12 14:14:57,multi-principal element alloy carbon supported ethanol oxidation reaction fuel cell
2026-06-12 14:14:57,Pt Pd Au Ag Cu high entropy alloy MOR fuel cell
2026-06-12 14:14:57,Pt Pd Ni Co Fe AOR electrocatalyst fuel cell
2026-06-12 14:18:26,medium-entropy alloy nanoparticle ammonia oxidation reaction fuel cell
2026-06-12 14:18:26,compositionally complex alloy fuel cell power density
2026-06-12 14:18:26,multi-principal element alloy direct methanol fuel cell catalyst
2026-06-12 14:18:26,medium-entropy alloy acidic fuel cell fuel cell performance
2026-06-12 14:18:26,PtPdNiCoFe electrochemically active surface area electrocatalyst fuel cell
2026-06-12 14:18:26,Pd Pt Ni Co Cu methanol oxidation reaction fuel cell
2026-06-12 14:18:26,compositionally complex alloy nanoparticle acidic oxygen reduction fuel cell
2026-06-12 14:18:26,high-entropy nanoparticle intermetallic fuel cell
2026-06-12 14:18:47,MPEA platinum based ammonia oxidation reaction fuel cell
2026-06-12 14:18:47,Ru based high-entropy nanoparticle EOR fuel cell
2026-06-12 14:18:47,Rh Mo high entropy electrocatalyst formic acid oxidation reaction fuel cell
2026-06-12 14:18:47,Pt Fe Co Ni Mn fuel cell specific activity
2026-06-12 14:18:47,medium entropy alloy DMFC
2026-06-12 14:18:47,Ru based high-entropy nanoparticle ORR fuel cell
2026-06-12 14:18:47,multi principal element alloy Pt based ammonia oxidation reaction fuel cell
2026-06-12 14:18:47,Pd Mo high entropy alloys ORR fuel cell
2026-06-12 14:21:20,multi principal element alloy carbon nanotube supported FAOR fuel cell
2026-06-12 14:21:20,multi-principal element alloy carbon supported ammonia oxidation reaction fuel cell
2026-06-12 14:21:20,PdRuRhIrPt durability electrocatalyst fuel cell
2026-06-12 14:21:20,multi principal element alloy accelerated stress test acidic ORR fuel cell
2026-06-12 14:21:20,Pd Pt Ni Co Cu acidic ORR electrocatalyst fuel cell
2026-06-12 14:21:20,multi principal element alloy graphene supported acidic oxygen reduction fuel cell
2026-06-12 14:21:20,high entropy nanoparticle ammonia fuel cell hydrogen oxidation reaction
2026-06-12 14:21:20,high entropy electrocatalyst graphene supported alkaline ORR fuel cell
2026-06-12 14:21:58,high entropy nanomaterial polymer electrolyte membrane fuel cell fuel oxidation reaction
2026-06-12 14:21:58,Ir Ru Rh Pt Pd high entropy alloy EOR fuel cell
2026-06-12 14:21:58,Pt-Pd-Ru-Rh-Ir fuel cell MEA performance
2026-06-12 14:21:58,PtNiCoFeCu high entropy alloy AOR fuel cell
2026-06-12 14:21:58,PtPdAuAgCu fuel cell performance electrocatalyst
2026-06-12 14:21:58,high entropy nanomaterial EOR electrocatalyst fuel cell
2026-06-12 14:21:58,high entropy alloys fuel cell catalyst
2026-06-12 14:21:58,Pt-Pd-Ni-Co-Fe carbon supported formic acid oxidation reaction fuel cell
2026-06-12 14:23:49,compositionally complex alloy nanoparticle fuel cell
2026-06-12 14:23:49,Pd Co multi-principal element alloy AOR fuel cell
2026-06-12 14:23:49,MPEA fuel cell performance ammonia oxidation reaction
2026-06-12 14:23:49,multicomponent alloy oxygen reduction reaction catalyst fuel cell
2026-06-12 14:23:49,high-entropy nanoparticle XC-72 supported alkaline oxygen reduction fuel cell
2026-06-12 14:23:49,medium entropy alloy single cell performance formic acid oxidation reaction fuel cell
2026-06-12 14:23:49,compositionally complex alloy Pt based acidic ORR fuel cell
2026-06-12 14:23:49,Pt Co Ni Cu Fe accelerated durability test electrocatalyst fuel cell
2026-06-12 14:52:57,medium-entropy alloy Pt based AOR fuel cell
2026-06-12 14:52:57,PtPdNiCoFe MOR fuel cell
2026-06-12 14:52:57,IrRuRhPtPd carbon supported acidic ORR fuel cell
2026-06-12 14:52:57,Pt Fe Co Ni Mn fuel cell performance electrocatalyst
2026-06-12 14:52:57,Rh Sn high-entropy alloy acidic ORR fuel cell
2026-06-12 14:52:57,multimetallic alloy FAOR fuel cell
2026-06-12 14:52:57,PtPdCoNiCu fuel cell specific activity
2026-06-12 14:52:57,IrRuRhPtPd carbon supported MOR fuel cell
2026-06-12 14:56:30,Ir based multi-principal element alloy ethanol oxidation reaction fuel cell
2026-06-12 14:56:30,high entropy alloy platinum based HOR fuel cell
2026-06-12 14:56:30,Pt Ni Co Fe Cu specific activity electrocatalyst fuel cell
2026-06-12 14:56:30,high entropy alloy membrane electrode assembly
2026-06-12 14:56:30,PtIrRuRhPd carbon supported formic acid oxidation reaction fuel cell
2026-06-12 14:56:30,Pt Pd Au Ag Cu mass activity electrocatalyst fuel cell
2026-06-12 14:56:30,high entropy intermetallic single cell performance alkaline ORR fuel cell
2026-06-12 14:56:30,medium entropy alloy ethanol oxidation reaction catalyst fuel cell
2026-06-12 14:56:36,Pd based multimetallic alloy methanol oxidation reaction fuel cell
2026-06-12 14:56:36,Pd Ru Rh Ir Pt high entropy alloy EOR fuel cell
2026-06-12 14:56:36,Pd Mn high entropy alloys AOR fuel cell
2026-06-12 14:56:36,multicomponent alloy polymer electrolyte membrane fuel cell catalyst
2026-06-12 14:56:36,high entropy intermetallic ORR durability fuel cell
2026-06-12 14:56:36,Ir Ru Rh Pt Pd EOR electrocatalyst fuel cell
2026-06-12 14:56:36,compositionally complex alloy fuel cell catalyst oxygen reduction reaction
2026-06-12 14:56:36,multimetallic alloy DMFC MEA performance
2026-06-12 14:56:39,PtIrRuRhPd ammonia oxidation reaction fuel cell
2026-06-12 14:56:39,high entropy alloy alkaline oxygen reduction catalyst fuel cell
2026-06-12 14:56:39,high entropy nanoparticle fuel cell stability
2026-06-12 14:56:39,high entropy alloy electrochemically active surface area MOR fuel cell
2026-06-12 14:56:39,high-entropy alloy CNT supported alkaline oxygen reduction fuel cell
2026-06-12 14:56:39,high-entropy alloy FAOR fuel cell
2026-06-12 14:56:39,medium-entropy alloy direct ethanol fuel cell FAOR
2026-06-12 14:56:39,MPEA methanol oxidation reaction electrocatalyst fuel cell
2026-06-12 14:56:42,high entropy electrocatalyst nanoparticle ORR fuel cell
2026-06-12 14:56:42,high entropy intermetallic nanoparticles ethanol oxidation reaction fuel cell
2026-06-12 14:56:42,multi principal element alloy nanoparticle alkaline oxygen reduction fuel cell
2026-06-12 14:56:42,Ir based multi-principal element alloy fuel cell
2026-06-12 14:56:42,PtCoNiCuFe ECSA electrocatalyst fuel cell
2026-06-12 14:56:42,medium entropy alloy hydrogen oxidation reaction fuel cell
2026-06-12 14:56:42,multicomponent alloy platinum based HOR fuel cell
2026-06-12 14:56:42,Ir Fe high entropy alloy methanol oxidation reaction fuel cell
2026-06-12 14:56:44,Pd based MPEA hydrogen oxidation reaction fuel cell
2026-06-12 14:56:44,PtPdRuRhIr fuel cell stability
2026-06-12 14:56:44,multi principal element alloy AOR fuel cell
2026-06-12 14:56:44,compositionally complex alloy XC-72 supported EOR fuel cell
2026-06-12 14:56:44,compositionally complex alloy DMFC catalyst
2026-06-12 14:56:44,high entropy alloy accelerated stress test ammonia oxidation reaction fuel cell
2026-06-12 14:56:44,PtPdRuRhIr ORR half-wave potential fuel cell
2026-06-12 14:56:44,PtPdCoNiCu high entropy alloy alkaline oxygen reduction fuel cell
2026-06-12 14:56:47,multi principal element alloy acidic oxygen reduction catalyst fuel cell
2026-06-12 14:56:47,Pt-Ni-Co-Fe-Cu fuel cell accelerated durability test
2026-06-12 14:56:47,Pd based multi-principal element alloy alcohol oxidation reaction fuel cell
2026-06-12 14:56:47,Pt Ru Fe Co Ni EOR electrocatalyst fuel cell
2026-06-12 14:56:47,high entropy intermetallic intermetallic AOR fuel cell
2026-06-12 14:56:47,high entropy alloy oxygen reduction reaction catalyst fuel cell
2026-06-12 14:56:47,high-entropy alloy platinum based MOR fuel cell
2026-06-12 14:56:47,Rh based high-entropy nanoparticle ORR fuel cell
2026-06-12 14:56:49,Pd Ru Rh Ir Pt high entropy alloy MOR fuel cell
2026-06-12 14:56:49,Ru Cr MPEA alkaline ORR fuel cell
2026-06-12 14:56:49,multi-principal element alloy fuel cell electrode power density
2026-06-12 14:56:49,PdRuRhIrPt high entropy alloy AOR fuel cell
2026-06-12 14:56:49,PtNiCoFeCu AOR electrocatalyst fuel cell
2026-06-12 14:56:49,Pt Fe Co Ni Mn ORR half-wave potential fuel cell
2026-06-12 14:56:49,Ir Ru Rh Pt Pd ORR durability fuel cell
2026-06-12 14:56:49,multi principal element alloy ammonia oxidation reaction fuel cell
2026-06-12 14:56:52,Pt Cr high entropy nanomaterial methanol oxidation reaction fuel cell
2026-06-12 14:56:52,Ir Mn high entropy nanoparticle ethanol oxidation reaction fuel cell
2026-06-12 14:56:52,Pd Pt Ni Co Cu high entropy alloy EOR fuel cell
2026-06-12 14:56:52,multi-principal element alloy fuel cell cathode ECSA
2026-06-12 14:56:52,high-entropy nanoparticle ORR single cell performance fuel cell
2026-06-12 14:56:52,Pt Pd Ru Rh Ir high entropy alloy fuel oxidation reaction fuel cell
2026-06-12 14:56:52,high-entropy alloy nanosheet EOR fuel cell
2026-06-12 14:56:52,Ir Ru Rh Pt Pd ORR accelerated stress test fuel cell
2026-06-12 14:56:54,high entropy intermetallic acidic oxygen reduction fuel cell
2026-06-12 14:56:54,high-entropy nanoparticle DFAFC catalyst
2026-06-12 14:56:54,multimetallic alloy single phase ORR fuel cell
2026-06-12 14:56:54,MPEA methanol oxidation reaction fuel cell
2026-06-12 14:56:54,medium-entropy alloy fuel cell cathode half wave potential
2026-06-12 14:56:54,Pt Pd Ru Rh Ir methanol oxidation reaction fuel cell
2026-06-12 14:56:54,Pt Pd Ru Rh Ir acidic ORR fuel cell
2026-06-12 14:56:54,Pt Pd Ru Ni Co alcohol oxidation reaction electrocatalyst fuel cell
2026-06-12 14:56:57,Ru based high-entropy alloy fuel oxidation reaction fuel cell
2026-06-12 14:56:57,high-entropy alloy CNT supported AOR fuel cell
2026-06-12 14:56:57,compositionally complex alloy oxygen reduction reaction electrocatalyst fuel cell
2026-06-12 14:56:57,Pt Pd Au Ag Cu carbon supported ethanol oxidation reaction fuel cell
2026-06-12 14:56:57,high-entropy nanoparticle fuel cell performance FAOR
2026-06-12 14:56:57,PtPdCoNiCu AOR fuel cell
2026-06-12 14:56:57,MPEA ADT ORR fuel cell
2026-06-12 14:56:57,high entropy intermetallic specific activity MOR fuel cell
2026-06-12 14:56:59,compositionally complex alloy MEA performance methanol oxidation reaction
2026-06-12 14:56:59,PtFeCoNiMn half-wave potential electrocatalyst fuel cell
2026-06-12 14:56:59,Pd Cr high entropy intermetallic methanol oxidation reaction fuel cell
2026-06-12 14:56:59,multi principal element alloy cell voltage ORR fuel cell
2026-06-12 14:56:59,Ru based multi-principal element alloy ammonia oxidation reaction fuel cell
2026-06-12 14:56:59,PtRuFeCoNi alcohol oxidation reaction electrocatalyst fuel cell
2026-06-12 14:56:59,high entropy intermetallic EOR electrocatalyst fuel cell
2026-06-12 14:56:59,MPEA DEFC half-wave potential
2026-06-12 14:57:02,multicomponent alloy DEFC ammonia oxidation reaction
2026-06-12 14:57:02,high entropy nanomaterial direct formic acid fuel cell
2026-06-12 14:57:02,Pt Fe Co Ni Mn MOR fuel cell
2026-06-12 14:57:02,medium entropy alloy HOR fuel cell
2026-06-12 14:57:02,PtCoNiCuFe EOR fuel cell
2026-06-12 14:57:02,Pt based MPEA EOR fuel cell
2026-06-12 14:57:02,medium-entropy alloy graphene supported ammonia oxidation reaction fuel cell
2026-06-12 14:57:02,high-entropy nanoparticle alcohol oxidation reaction electrocatalyst fuel cell
2026-06-12 14:57:04,high entropy alloys acidic oxygen reduction electrocatalyst fuel cell
